 1.10280000e-04  2.60536380e+00  1.10280000e-04 -2.78294503e-25  1.10280000e-04 -2.50934680e-33 
 1.11280000e-04  2.60627560e+00  1.11280000e-04 -2.77738470e-25  1.11280000e-04 -2.50443368e-33 
 1.12280000e-04  2.60718665e+00  1.12280000e-04 -2.77183548e-25  1.12280000e-04 -2.49934738e-33 
 1.13280000e-04  2.60809694e+00  1.13280000e-04 -2.76629735e-25  1.13280000e-04 -2.49442126e-33 
 1.14280000e-04  2.60900647e+00  1.14280000e-04 -2.76077028e-25  1.14280000e-04 -2.48938200e-33 
 1.15280000e-04  2.60991524e+00  1.15280000e-04 -2.75525426e-25  1.15280000e-04 -2.48445362e-33 
 1.16280000e-04  2.61082325e+00  1.16280000e-04 -2.74974925e-25  1.16280000e-04 -2.47945245e-33 
 1.17280000e-04  2.61173051e+00  1.17280000e-04 -2.74425525e-25  1.17280000e-04 -2.47452902e-33 
 1.18280000e-04  2.61263701e+00  1.18280000e-04 -2.73877222e-25  1.18280000e-04 -2.46955988e-33 
 1.19280000e-04  2.61354276e+00  1.19280000e-04 -2.73330015e-25  1.19280000e-04 -2.46464621e-33 
 1.20280000e-04  2.61444775e+00  1.20280000e-04 -2.72783901e-25  1.20280000e-04 -2.45970502e-33 
 1.21280000e-04  2.61535199e+00  1.21280000e-04 -2.72238878e-25  1.21280000e-04 -2.45480431e-33 
 1.22280000e-04  2.61625548e+00  1.22280000e-04 -2.71694944e-25  1.22280000e-04 -2.44988831e-33 
 1.23280000e-04  2.61715821e+00  1.23280000e-04 -2.71152097e-25  1.23280000e-04 -2.44500269e-33 
 1.24280000e-04  2.61806019e+00  1.24280000e-04 -2.70610335e-25  1.24280000e-04 -2.44010998e-33 
 1.25280000e-04  2.61896142e+00  1.25280000e-04 -2.70069655e-25  1.25280000e-04 -2.43524086e-33 
 1.26280000e-04  2.61986190e+00  1.26280000e-04 -2.69530055e-25  1.26280000e-04 -2.43037014e-33 
 1.27280000e-04  2.62076163e+00  1.27280000e-04 -2.68991533e-25  1.27280000e-04 -2.42551844e-33 
 1.28280000e-04  2.62166060e+00  1.28280000e-04 -2.68454088e-25  1.28280000e-04 -2.42066882e-33 
 1.29280000e-04  2.62255883e+00  1.29280000e-04 -2.67917716e-25  1.29280000e-04 -2.41583513e-33 
 1.30280000e-04  2.62345632e+00  1.30280000e-04 -2.67382416e-25  1.30280000e-04 -2.41100598e-33 
 1.31280000e-04  2.62435305e+00  1.31280000e-04 -2.66848185e-25  1.31280000e-04 -2.40619067e-33 
 1.32280000e-04  2.62524904e+00  1.32280000e-04 -2.66315022e-25  1.32280000e-04 -2.40138155e-33 
 1.33280000e-04  2.62614428e+00  1.33280000e-04 -2.65782924e-25  1.33280000e-04 -2.39658485e-33 
 1.34280000e-04  2.62703877e+00  1.34280000e-04 -2.65251889e-25  1.34280000e-04 -2.39179543e-33 
 1.35280000e-04  2.62793252e+00  1.35280000e-04 -2.64721915e-25  1.35280000e-04 -2.38701747e-33 
 1.36280000e-04  2.62882552e+00  1.36280000e-04 -2.64193000e-25  1.36280000e-04 -2.38224751e-33 
 1.37280000e-04  2.62971778e+00  1.37280000e-04 -2.63665142e-25  1.37280000e-04 -2.37748835e-33 
 1.38280000e-04  2.63060930e+00  1.38280000e-04 -2.63138339e-25  1.38280000e-04 -2.37273765e-33 
 1.39280000e-04  2.63150008e+00  1.39280000e-04 -2.62612588e-25  1.39280000e-04 -2.36799730e-33 
 1.40280000e-04  2.63239011e+00  1.40280000e-04 -2.62087887e-25  1.40280000e-04 -2.36326572e-33 
 1.41280000e-04  2.63327940e+00  1.41280000e-04 -2.61564235e-25  1.41280000e-04 -2.35854417e-33 
 1.42280000e-04  2.63416795e+00  1.42280000e-04 -2.61041629e-25  1.42280000e-04 -2.35383158e-33 
 1.43280000e-04  2.63505576e+00  1.43280000e-04 -2.60520067e-25  1.43280000e-04 -2.34912879e-33 
 1.44280000e-04  2.63594283e+00  1.44280000e-04 -2.59999548e-25  1.44280000e-04 -2.34443509e-33 
 1.45280000e-04  2.63682916e+00  1.45280000e-04 -2.59480068e-25  1.45280000e-04 -2.33975102e-33 
 1.46280000e-04  2.63771476e+00  1.46280000e-04 -2.58961626e-25  1.46280000e-04 -2.33507609e-33 
 1.47280000e-04  2.63859961e+00  1.47280000e-04 -2.58444220e-25  1.47280000e-04 -2.33041069e-33 
 1.48280000e-04  2.63948373e+00  1.48280000e-04 -2.57927848e-25  1.48280000e-04 -2.32575446e-33 
 1.49280000e-04  2.64036711e+00  1.49280000e-04 -2.57412508e-25  1.49280000e-04 -2.32110765e-33 
 1.50280000e-04  2.64124976e+00  1.50280000e-04 -2.56898197e-25  1.50280000e-04 -2.31647003e-33 
 1.51280000e-04  2.64213167e+00  1.51280000e-04 -2.56384914e-25  1.51280000e-04 -2.31184175e-33 
 1.52280000e-04  2.64301284e+00  1.52280000e-04 -2.55872657e-25  1.52280000e-04 -2.30722266e-33 
 1.53280000e-04  2.64389328e+00  1.53280000e-04 -2.55361422e-25  1.53280000e-04 -2.30261284e-33 
 1.54280000e-04  2.64477299e+00  1.54280000e-04 -2.54851210e-25  1.54280000e-04 -2.29801220e-33 
 1.55280000e-04  2.64565197e+00  1.55280000e-04 -2.54342017e-25  1.55280000e-04 -2.29342078e-33 
 1.56280000e-04  2.64653021e+00  1.56280000e-04 -2.53833841e-25  1.56280000e-04 -2.28883851e-33 
